おつまみに。,欠けてる、割れてる、湿気ってる、味気ない、美味しくない。そのうち美味しいの来るといいなぁと、安いからリピしてたけど、もうイヤ。もう２度と買わない。,367,15
サイズ差,アーモンドがすごく小さい。。味はまずまずでした。値段相応ではないでしょうか⁇,224,10
パッケージが便利で、中身もおいしい,無塩無添加のアーモンドです。パッケージがアルミパウチのチャック付きで、保存に便利です。空気を抜き、封をするのも、アルミパウチなのでらくちんです。中身も私がゲットしたものは粒も良く、煎り具合もちょうど良く、おいしいです。１日３０粒くらい食べていますが、お通じがよくなり、毎日気分が良いです。別のものを買っていたことがありますが、こちらの方が品質が良い気がします。次回も購入してみようと思います。,99,2
残念！！,安かろう 悪かろう。アーモンド食べ続け色んな体調変化 効能を得られ 毎日かかさず20粒程食べています。少しでもリーズナブルな価格で…と初めてコノ品を購入。いわゆるキズあり 小粒 風味ナシB級品だと思います。購入後は密閉瓶に入れて冷蔵保存 残りはジップロックに保存してます。あまり保存にも適しないアルミパウチだし この様な雑な品は 2度と買わない。,540,43
生産ロットによる品質のバラつきか？届くタイミングの問題か？,パッケージでも謳っているように、食塩、食物油不使用です。その方が、おそらく身体に良いことは分かっちゃいますがどうしても、毎日食べるには飽きてきます。そこで、チーズや沢庵などと一緒に食べることで飽きが来ないように工夫をして数か月食べ続けています。生産ロットによる違いが有るのでしょうか、これまで３回リピートしていて、２回目まではまあまあ普通に食べられて特に文句も無い製品だと思っていましたが、３回目に購入したものは、風味や香ばしさが明らかに良く、これは謳い文句に恥じない旨さだと思えました。届いた製品の賞味期限などいちいち見て来ませんでしたから前２回の製品がどれだけ新鮮だったか分かりませんが、今食べている最中の３回目は賞味期限がほぼ一年先（１６年１１月１６日）なので届いた日から換算して出来立てのホヤホヤだったようです。この品質なら、今後も継続して購入したいと思わせてくれます。ちなみに私が購入した時は何れも2000円を割るお値段でした。星の数は、その価格込みでの評価となります。,384,13
小さい,粒が小さく美味しくない。前回買った別のところでまた買います。,221,13
生っぽい？,普段、毎日アーモンドを食べるので大量だったので購入してみました。いつも食べてるのは、スーパーで買ったものですが、ぜんぜん違うんだな、と。なんか、水っぽいってか湿気っている感じです。フライパンとかで乾煎りすれば大丈夫かな？まだ試してないけど。粒自体は、小さくもなく普通でした。これは、好みかどうかの違いなんですかね？湿気ってるわけではなくて？,92,3
色々比較した結果,僕の場合は、１Kｇ単位で色々なお店から購入しているので、それぞれのお店の味・加工？を感じることができています。こちらのアーモンドは、粒は大小バラバラですが、虫食いも少なく、粒も綺麗です。又、品質が良いだけあって、パッケージもアルミのしっかりした袋で、商品に対する考えも伝わってきます。（アーモンドは、賞味期限が意外と短いので、）☆一つ減らしたのは、品質ではなく、粒が小さいものが２割くらい入っていたので、そこだけがちょっと、小さいものは、ピーナッツの少し大きい感じでそれは、それで美味しいです。総合的には、良かったですので、色々なお店のアーモンドを食べ比較したのちに、再購入したいアーモンドリストには入れさせていただきます。ごちそうさまでした。,65,1
あれれれ？,わたしも計測しましたが、まるで５００ｇ無いですよー！これはマズイのではありませんか？,196,11
美味しい！,煎り具合がとっても絶妙でとても美味しいアーモンドです。粒に関してはついの間まで、小粒で一般的なアーモンドの形とは言い難い大きさでした。今回頼んだ物は、粒が目に見えて大きくなっています。アーモンドの形です。,551,27
明らかに質が下がってる,リピート4度目ですが、どんどん質が下がってます。今回はアーモンド自体が古いような味で、湿気てて今まで食べたアーモンドでも最悪の部類に入ります。薄っぺらくもなってます。最初に良い物を出してレビューを上げてから、質の悪い原価の低い物を出してる感じでしょうか。もうリピートはないです。,464,16
いまひとつ,当たりが悪かったのか、やや湿気っているようで「カリッ」としていませんでした。味は悪くは無かったです。次に期待します。,539,9
中身がしけっていました,500g×2のほうはよかったですが、今回こちらのほうが安かったので購入したら中身がしけっていました。,231,9
次はないかな…,割れ、欠けが多いうえに、湿気ているようなものや、変な味がするものが混じっています。正直食べていいものか迷っています。とにかく沢山のアーモンドが食べたい！という人にはいいのかな？安かろうか悪かろうな感じです。次からは、あまりにも安すぎるものには手を出さないようにしようと思います。,149,5
これは・・・,香ばしさがなく　カリッとした触感もなく　味もこれはアーモンド???と思いました,319,9
二回目は・・・,袋のチャック付きは良かったんですけど、アーモンドが湿気っていたような,411,6
食べられない粒がありました。,たまに傷んでいる様なものが入っていて、それを噛むと吐きそうでした。もちろん飲み込むことは出来ず、歯磨きをしてうがいも何度もして、気持ち悪いのを我慢するといった感じです。最悪でした。全体的にも小粒でシワが多いですが、安価なのでこんなものかと思います。,180,5
マグネシウムの補給・補完に,妻が末端の血管が細く、塩分により頭痛を引き起こす体質でしたので文献、Web等を調べたところマグネシウムが良いとの事が分かりました。元から日本人にはマグネシウムが不足しがちなミネラルの一つらしく、ミネラル補給の為に購入。サプリメントを買いがちなのですが、せっかくなら自然に美味しく補給出来た方が良いので、マグネシウムが豊富で食べやすい物をと、このアーモンドを選びました。悪いアーモンドですと硬くてパサパサだったりしますが、これは油分も充分に残されていて、カリッとしてますが硬くなく味も良いので食べやすいです。料理の材料としてもアーモンド本来の味がしっかりとしていますので、非常に向いていると思います。勿論そのままポリポリ食べても旨いです。,220,3
仕様変更？,蒸着フィルムで500g×2袋というのがメリットでした。いつの間にか仕様変更され、1kg仕様に、、、,231,8
値段なり,他よりもかなり安かったので注文してみましたが、値段なりの味でした。冷凍して、食べる分だけ常温に戻して食べていますが油の匂いがする粒があったり、食感も固かったり、湿気た感じだったりの粒が普通の粒に混ざっています。毎日食べているので、なくなったら前のお店に戻します。リピはないです。,423,7
残念,前回の購入したらよかったので2回目の購入。薄っぺらくてしけっているものも多いし、微妙でした。(品種も変わっていました。)悪くないけどこれだったら他のアーモンド買うかな。,478,10
残念です,プレミアム煎りたてで、新物とのことで期待して購入しました。しかし、湿気ていたり、酸化したりのものが多く含まれていました。そうでないものも味そのものが美味しくありませんでした。がっかりです。,154,4
前回注文した時にくらべて・・・,100円安くなって500ｇ×2袋から1ｋｇで１袋に変更がありました。今回は袋を開けた時に香ばしい匂いがしませんでした　そのせいか味も少し落ちた感じですがここが一番安く購入できますね、今のところ・・・,254,4
・・・ピーナツ、か？,アーモンドにしては粒が小さくてがっくり。食べ心地は軽いが、アーモンドのコクや味が薄く、まるでピーナツ。同じアーモンドなのに以前購入した他店との差が激しい。チャック付き袋は500ｇごとに分かれていてしっかりしてよかったが、袋よりアーモンド自体に力を入れてほしい。,294,6
本当に小粒でした。,今日商品が届きましたが今まで見たことがないくらい小粒でした。長さが１ｃｍ程度で普通のアーモンドの半分くらいの大きさです。袋にアーモンドの写真が貼ってありますが、その写真のアーモンドは普通の大きさであり、中身との違いにがっかりしました。中身が見えない袋が使われているのはこのためなのかと思いました。価格が他社の商品と同じくらいなので割高に思えます。,580,8
まずい,今回ミスって注文しましたがやはりダメ。ちっとも香ばしくなく豆もシワシワ。,150,4
安くて美味しいところが気に入っています。,毎日３５粒ずつくらいを食べるようにしています。食塩、植物油を使っていないということなので一応安心してます。粒の大きさは思っていたより小さく、味は塩気がないので人によってはちょっと物足りないかもしれません。でもこのくらいが身体にはいいのかもしれませんね。また、袋にチャックが付いているのも意外に使い易くて気に入ってます。一度、在庫がないことがあって注文できないことがありました。それを除けば今のところ不満はありません。,183,1
小さくて苦くて湿気てるものがほとんど,もう8回程こちらのアーモンドを購入してます。パッケージはアルミパックにジッパーが付いてますが、除湿剤が入ってないので、私は家にある除湿剤を入れてます。味は、一般的なアーモンドですが、その時その時によって、煎り方、大きさが全然違います。でもたいてい小さくて煎りすぎてたり、中身全部湿気てたり…今回は湿気てました(&#62;_&#60;)値段がお手頃なのと何度も購入してるので続けてますが、もう少し品質管理をしてほしいなぁと思います追記。他の店で買ったらこことは比べ物にならないくらいパリッとしてて香ばしくて美味しかったです！数百円ケチってここで買うよりもっと早く他の店の美味しいものを買えば良かったと思いました。二度と買う事はありません。,195,3
お得です,粒も揃っていて　割れはありませんでした美味しいので　また購入したいです,545,6
今回で二度目の購入です。ばらつきが在るのかと考えることにします。,今回で二度目の購入です。前回二週間前とは印象が違いました。前回は形が小粒ぽく少し甘みを感じました。今回は形が楕円ぽく甘みは殆んど感じません。ぱさっとした印象を感じます。袋1つ目の感想であります。以前当商品以外も少し購入しましたが、皆美味しく頂けたので、今回の商品は偶然なのか或はばらつきが在るのかと考えることにします。特に不味いとか思う程ではありません。以上です。,350,1
見事に、そろって小粒でした,アーモンドというより、大きめの大豆といった小粒ばかりでした。選別のふるいで落ちた品ですね。クラッシュして、お菓子にまぶすためのものかな。。。,239,5
美味い,粒が大きく、きれいで美味しい。容器も容量もちょうど良く、品質低下も少なさそうで good！,400,3
カリッと感が低いです。,アーモンド独特のカリッと感少ない。粒の一つ一つが薄っぺらい感じ。味そのものは普通です。,566,5
イマイチでした,頼まれて購入しましたが、煎り方が足りず、香ばしくなかったそうです。,553,3
カリカリサクサクで煎りたての香ばしさ,袋を開けたとたん、アーモンドのいい香りがふわっとして、まるで煎りたてのようにカリカリサクサクでいくらでも食べられます。糖質制限ダイエットをしているので、ナッツやクルミをたくさん買っているのですが、これはおいしい。当たりです。遮光性のある袋も安心感があっていい。粒はちょっと小さめですが、数は多く入っていることになるので嬉しいかな。もうスーパーの塩味アーモンドには戻れません。,498,6
値段が安くて美味しい。,アーモンドが好きで毎日食べているのですが、カリフォルニアの天候や円安のせいかどの業者も価格を去年くらいから上げて来ています。なるべく安いものを探して、ここのアーモンドに行き着きました。美味しくてリーズナブルな価格ならば、リピートし続けるので、頑張っていいものを提供し続けて下さい。宜しくお願いします。,408,4
う～～～～～～ん,こういうものなのか・・・？　焙煎がうまくいってないのか・・・　少し生感があって美味しいとは言えなかった。で、トースターで4分ほど　煎りなおし(-ω-)/　　これなら食べられます。もし、そう思われる方　自分で煎ると　何とかなりますよ,392,4
問題なし。安くて有難い！,リピート買いしました！前回よりも粒が大きく美味しくなりました。品質を見直したのか、たまたまなのか？ですが、ありがたいです!!なくなればまた買います！......................................................レビューを見ると、やめておこうか悩むものが多かったですが、あまりにお得なので購入。私の感想としては、は特に気になることはありませんでした。袋のシーリングは丈夫でした。チャックが弱いことを懸念し、封を端から端まで開けるのではなく、アーモンドを取り出すのに必要な広さだけ開けました。全体的に小粒でしたが、味は安さを考慮すると気にならない程度でした。素焼きアーモンドがこんなにお安く買えるのであれば大変有難いことなので、これからもこちらを購入したいと思います。,368,2
とても美味しいです。,アーモンドが好きで買ってみました。とても香ばしくて美味しかったです。子供も喜んで食べてました。またリピートします。,521,6
粒によってバラツキがある,アーモンド自体、こんなもんなのかもしれませんが、味にバラツキがありますね。粒が小さいのはだいたいマズイです。（食えないレベルじゃない）,105,2
品質も包装も全く問題なし,数あるレビューの中でも下記のような低評価が気になっていました。　　固いし、カリッとした感じがない。　　粒が小さい。　　油っぽい　　小粒でへこんだ豆が多い　　硬く甘くもない　　湿気っている、　酸化してるしかし他店にはないアルミのチャック袋に惹かれて注文。最悪レビューで　「残念ながらこのチャック機能は、まったく不良品です。開封してしまったらチャック機能は機能しません」と ありましたが このユーザーはきっと開封方法を間違えているのでしょう。チャック袋は全く問題なく機能しています。粒も揃って湿気，酸化対策も万全、しかしおいしく頂き過ぎて4日で終了。あれ、アルミ袋も要らなかったのかな？,178,0
以前、失敗した商品を購入履歴でまた失敗しちゃった！,正直言って、美味しくないです。味も悪く湿気てるし、、買っちゃった自分が悪かった！泣,144,4
これからもここで！！,味文句なし！！形が悪いのが所々ありましたが、美味しいためまた買わさせていただきます！(oﾟ▽ﾟ),180,2
素材の良さを感じる味でした。,食べ切りサイズではないので、湿気てしまったり味が変わるのではないか心配もありましたが、銀箔のチャック付の袋に入っているので、最後の１粒まで美味しくいただけました。素材の良さを感じます。そのまま食べてもいいのですが、砕いてサラダに入れたり、料理にも使えるのであっという間になくなりました。この価格はお得だと思うのでまたリピートしたいと思います。,581,5
安くておいしいけど…,かなり小粒。個人的にはもう少し大粒で「噛んだ！」感が欲しかったので、☆4つで。味はまあまあでした。,238,2
粒揃いなおいしさ,アーモンドのグレードが最高等級とのことなので購入してみました。違いはよくわかりませんが、粒揃いでとってもおいしかったです、500gのアルミパッケージが2袋なので、1袋をちょびちょび食べ、1袋は冷蔵庫で保管しました。,552,5
相応にお得感あり。,あじはまあまあ。ジップロック付きでふた袋に別れているのが良いです。,382,2
期待に対する満足度で評価,アーモンドにこだわりはないので、粒が小さいものもあったりしますが、量（ｇ）に変わりはないので、表示の内容通りであり満足です。ちなみにリピート購入です。,558,5
大粒で美味しい,１ｋｇの安い素焼きアーモンドを色々買ってきましたが一番おいしかったです。まず味が明らかに違います。油？がのっててジューシーです。あと大粒でした。美味しすぎてついつい食べ過ぎてしまいますね！,277,3
問題無し！,レビューで、しけてるとか、袋のチャックが使えないとか書かれていたので心配でしたが、到着した商品は、カリカリ甘みもあり美味しかったし、袋もちゃんとチャック出来ました。値段も送料込で安かったのでリピしょうと思っています。,432,3
おいしいです♪,素焼きアーモンドはよく買います。ここのはおいしいです。長く待たされた自然派のお店の物より、おいしかったです。素焼きの味がうまく出ていると思います。すぐに届きましたし、アルミ袋に入っていますし、お手頃価格ですし、いいご縁だったと思います。リピートしたいです。,583,6
美味しいです。,美容にいいということで購入。飽きることなく美味しく頂けています。,574,5
油分多し,他店で購入したものに比べ、小粒で油分が多いアーモンドでした。値段は安いですが個人的に好みではないので、リピートはしないと思います。,567,3
期待通りのおいしさです！旨い！,期待していた通り、旨いです！数種類のメーカーのものを食べてみましたが、品質はとても良いと思いました。美味しいです！,459,3
迅速で、問題なかったです。,評価にバラツキがあったので心配していましたが、数量、チャツ付クアルミパック、ナッツの品質に問題はありませんでした。大粒ではないと思いますが手ごろなサイズと思います。私の場合はミルにかけることが多いのでサイズは関係ありません。JALで配られたものと比べたら若干こちらのが大きかったのでです。,197,1
届くのが早いので,毎日アーモンドを欠かさず食べているのですが、なくなってしまい早急に必要だったので翌日届くこちらで買いました。今回は二回目なのですが、やはりスーパーで売っている方が大粒で香ばしくて美味しいです。こちらのは小粒で香ばしさもあまりないですね。,279,1
香りが良い,大きさも丁度良く、アーモンドの香ばしい香りが気に入りました。商品も500gパックなので使いやすく便利です。,419,3
香ばしくて美味しいです。,巷の情報では生が良いらしいですが食べるまでの準備が大変の様です。それなら炒りたてで十分。塩気が無いのは辛いかなと思ったのですが杞憂でした。香ばしくてほんとに美味しかった。他の人レビューを見ると製品にバラツキがある様なので次回リピートするときが怖いです。,250,1
おいしいし他社よりもお買い得です。,１キロずつちゃんとしたアルミのジップ袋に分かれているのもうれしいです。おいしいしお買い得です。毎日家や会社でスナックとして食べています。味がついていないので、ヘルシーですし、バレンタインデーのお菓子作りの時も少し使いました。　また買いたいです。,301,1
お勧めします。,午前2時に注文し、当日午後4時に届いてビックリしました💧内容は文句なしです。コンビニやスーパーで購入するよりかなりお得だと思います。強いて言えばですが、コンビニ、スーパーで80㌘当たり300～400円弱で売っているものよりは若干粒が小さい(ホント僅かです。)アーモンド好きで消費量が高い方には絶対お勧めします。,265,1
東,アーモンドやくるみなどナッツが大好き！いろんなアーモンドを食べてみましたが、このアーモンドが一番おいしかも。アーモンドの最高等級のファンシー等級がこの値段とは信じられませでしたが、食べてみて納得しました。そして、アルミニウムチャック付袋は便利でいつも新鮮に保存できるからさらにうれしいですね。食べなくなったら、また購入しますよ。,552,4
四回目の購入,一回目と今回が小ぶりのもの二回目と三回目は大きな実のものでした。農産物なのでばらつきはあるでしょうから不満無し袋の中でのばらつきは感じられないので選定はしているみたい。ぽりぽり食べてあきません,106,1
粒揃いで香ばしい!,初めて購入しましたが香ばしくて美味しくて、うれしくなりました。アーモンドが大好きなので、色々なショップのものを買ってみましたが、これはダントツで美味しい。素材が良いのがよく分かります。家族にも大好評でしたのでまたリピします。,521,4
大粒で美味しい！,粒ぞろいのアーモンド、大きく立派で大変美味しかったです。満足！！,417,3
味は一番いいかと。,味が、これまで各社試した中で一番美味しいです。最初の注文でいきなり1キロ大袋は不安だったのですが、良かったです。アルミ風のパッケージも鮮度、風味の維持に功を奏してるのかもしれません。,148,1
味普通に美味。配送早い。,しっかり煎られていてパリパリで美味しかったです。たまに痩せた粒が有りましたが、味は同じでした。届くのが早くてビックリしました。火曜日の夜に注文して水曜日の昼に届きました。,250,1
美味しいです！,体に良いと毎日食べようと思い注文しました。粒は大小バラバラでたまに古くさい味がするものもありますがそれを抜くととても美味しくいただけます。,78,1
おいしい❗,一粒一粒はﾁｮｯﾄ小さめですが味もサクサク感も良かったです❗アルミの袋に入っていたから最後まで美味しく頂けました❗またﾘﾋﾟします❗,213,1
リピ決定！,500g×2に分かれているのが便利。割れも少なく良いものです。香りが新鮮です。酸化していません。ローストの具合もちょうどよく、美味しいです。また買います。,521,4
ひつじ,大変満足です。　品質がよく大変歯ざわりがよく、甘みもあるのと、煎りかたが良いので満足できる品質だと思います。美味しくいただけ有難う御座います。,289,1
大満足です(o^^o),何処よりも価格が安く何より送料がかからないという点で決めさせて頂きました。アーモンドもまあまあ良かったと思います。またリピしたいです。,232,1
美味しいです！,商品にまったく問題なく、２回目購入しました。毎日１５～２０粒食べています。今回も品質が変わらなければ、継続して購入するつもりです。,325,1
おいしかったです。,他の方のレビューを見て心配しましたが、粒は小さくなく、湿気っていないし、香ばしくておいしかったです。不純物も入っていなかったです。,199,1
雑味が無い美味しいｱｰﾓﾝﾄﾞ,かなりいろいろなお店でアーモンド買っていますがコチラのアーモンドが一番好きかも。小粒ではありますが、炒りすぎたりすることなく口当たりがいい。また雑味があるアーモンドは入っていないのでハズレはないです。リピートした時も問題なく美味しかったです。2回目にサンプルが付いていてそちらのナッツもおいしかったので頼みましたよ。炒りすぎてないのが好みです。美味しいので食べ過ぎ注意ですが,314,2
職場の周囲の人達にも好評です,無塩で有機なのに煎ってあるので、パリッとして美味しいです。袋もチャックつきで便利です。コーヒーのお供に愛用しています。,325,1
たっぷり容量,アーモンドが美容、健康に良いということで、食べ始めました。安く購入できて、よかったです。また購入したいと思います。,321,1
アーモンドのできばえ,他のレビューは、非難いろいろありましたけど、私がいただいた、アーモンドは、最高のできばえでした。おすすめです。,238,1
これなら満足。,500gに別れてるから、湿気らずいいです。大満足です。またよろしくお願いいたします。,314,1
煎りたてアーモンドおいしいです。,家族みんなで毎日20粒　ずつ食べています。500ｇの小分けですから湿気ることもありませんのでいつも新鮮です。もちろん湿気を心配するほど長持ちはしません、そろそろ次の申し込みをしなくてはいけません。体に良いといわれておりますし、大変重宝しています。,505,2
大満足です。,欠けも少なく、味も良く、大満足でした。スーパーで購入するよりかなりお得なのでまたリピします。,183,1
美味しいです!(^^)!,今回で3回目の商品購入です。ついつい食べ過ぎて、すぐ無くなってしまいます　(^_^;),342,1
煎りたて！他のアーモンドより美味しい！,1キロサイズのアーモンドは多すぎるので500gが丁度いい。他のアーモンドより美味しい‼︎煎りたてというだけある。そしてアルミ素材で長く美味しさが保てるのがいい。今度はクルミもこの会社のものを買おうと思う。リピート決定です。,446,2
香ばしくて美味しい！！,2016年4月17日に2230円にて購入。パリパリ香ばしくて、久しぶりに美味しいアーモンドに出会えた！レビュー見ていると、製品にムラがある様ですが、今回初めて購入しましたが、大当たりでした。,252,2
美味しいです,包装はしっかりしていて特に問題はありませんでした。2袋にわけてあるのもよいと思います。湿気やすいので乾燥剤が入っていたらよいのにと思いました。アーモンドは大きい粒で欠けや割れはなく綺麗でした。味もよかったです。,424,2
新鮮なアーモンドです。,粒も大きく他で買うよりも、噛んだ後に独特の臭みが無く口の中に溶け込んでいきます。,289,1
高品質でした。,アーモンドは気軽に注文すると評価がいろいろでやはりネットで注文するのはどうかと思っていましたが、今回こちらを一袋使い切り、高品質のものであると思ったのでまだ一袋しか消化していませんが再購入するつもりです。,420,2
おいしいです,3度目のリピです。粒もそろっていて美味しいです。コスパも良く、助かっています。,119,1
製品に満足,味、香り、歯ざわりに満足し、このところ継続購入している。以前は５００gパックだったが、1kgパックになったのは残念。小分けの方が自家消費ばかりでなく貰いもののお返しに出来たのがよかった。,250,2
いいね～,チャック付なのでいいと思います。次もかならず買うと思います。,346,1
炒り方が良いのか？これまでのより美味いとの声です。,　今回購入先を代えましたが、炒り方が良いのか？家族が美味いと言ってます。,333,1
文句なし、美味しいです。,毎度お世話になっております。いつも美味しくいただいております。この量で、この美味しさで、この価格はとても良いです。他店のものも買っていただいたこともありますが、風味やカリッとした食感などやはりこちらのお店のアーモンドが一番だと感じています。硬い、割れている、他の方のレビューでお見かけしますが、山ほど粒が入っているなかの数粒程度ではないでしょうか？私はまったく気になることなく、仕入れから包装、配達手配までしてくださりありがとうございますの気持ちしかないです。これからもお世話になります。,80,0
おいしいアーモンドです。,朝食で食べています。スーパーで買ってくるものとなんら変わりありません。,335,1
甘くておいしい,いろいろな会社のアーモンドを買って食べましたがここのアーモンドは甘くておいしかった。甘いといっても天然の甘さでアーモンドでも微妙に差があるんだなと驚きました。,439,2
薄味だがくせになる美味しさ,色味が薄く香ばしさは殆どない。良く噛めばアーモンド特有の甘さは感じる。個人的には充分美味しい。食べすぎたくらい。ただ香ばしさを求める人は甘みが無く、薄味に感じる可能性が高い。それくらい香ばしくない。まさに木の実。サイズは大きくないが一粒一粒が丸く厚みがあって食べごたえがあり満足できた。変形や割れはある程度含まれているが問題には感じない。どうかこのままの品質で提供を続けてほしい。,587,3
良品だと思います,割れが非常に少なく、よく管理されていると感じました。アルミパッケージが輸送にも保管にも利いていると思います。焙煎具合が香ばしいけど軽くていいと思います。,515,2
まあまあです,いまいちシケっぽいかな。乾燥剤入れたらなんとか良くなりました。,181,1
良かった。,毎日少しずつ食べています。味も硬さも問題なし。大変おいしいです。甘みもありました。袋もきっちり封が出来てありがたい。またリピートすると思います。,421,2
全然問題なし,一部の人の懸念があって心配しておりましたが袋、並びに商品とても良い物でした。付け加えて言えば商品価格、おまけ付き、言うことなしでした。,470,2
カリッと美味しい,とても美味しかったです。糖質オフしているのでおやつに食べていますが、ついつい食べ過ぎてしまいます。リピートしました。,478,2
小さい,正直美味しくなかったです。かなり小粒です。業者のコメントも多いかと…アーモンドの栄養のみを望むなら良品でしょうか。,91,2
美味しかったです！,とっても満足です！また購入したいと思います。ちょっと小粒な感じですが、それくらいのほうがいいです。,518,2
アーモンド,品質の良いアーモンドで味も良く袋にチャックが付いていて保存もきくのでまた次回も頼みたいと思います！,439,2
おいしいです,再注文しました。無塩なので、純粋にローストされたアーモンドが味わえます。美味しいです。,484,2
おいしい！！,少し小粒かな　と思いましたが、味は抜群においしいです。リピしました。,447,2
満足です,粒も大きく、とても満足しています。500ｇ袋が2つで使いやすいです。,453,2
美味しいです,発送が早く、注文してから2日で届きました。つぶの大きさも揃っていて欠けているもの、割れているものはほぼ0です。味はカリッと香ばしく、噛むほどにアーモンドの味が広がりとても美味しいです。この量でこの値段はお得だと思います。送料が無料なら星満点なのですが、しかしそれを差し置いても次回もこちらで買おうと思います。,204,0
おいしいです,粒は小さいですが、食感もよくおいしかったです。前回違う所で買った物は中身がなくパサパサした食感で割れもひどかったですが、こちらのアーモンドは中身が詰まっていて、ほどよくしっとりした感じです。ただ、他の方のレビューを見ると、どうやらその時によってアタリハズレがあるようですね。今回私の注文した物はアタリだっただけかもしれませんが。。。,324,0
500gｘ2 ずつでなくなった…,複数回目の購入。「購入履歴」からの購入だったため、500gｘ2 ずつではなくなったことに届いてから気づいた。そして、今まであったオマケも無しに。4/1から仕入れが値下がりしたとのことだが、これでは変わらない or 実質値上げなのかなと。品質、味は変わらずで物自体はイイと思う。,391,0
毎日欠かさず少しずつ食べてます！,しいて言うならちょっと小粒かなぁ。でも美味しいからリピします＾＾ｖ,231,3
小粒で丸っこい,グラム数に対しコスト的に安かったので買いました。毎日２１粒食べています。１粒１粒がやや小さく、平べったくなく丸っこい形状です。パッケージ写真とは違います。味は普通のアーモンドです。アーモンドは食べ続けると決めている食材ですがこれをリピするかどうかはまだ思案中です。,321,0
期待以上の品質でした！,低価格なのと、他の人のレビューが必ずしも高評価のものばかりでなかったので、一抹の不安がありましたが、実際に食してみたところ、思いの他、新鮮で味も遜色なく、満足しています。今後は今の価格と味が維持されるなら、継続して購入しようと考えています。,317,0
つい手が伸びます,今まで単独で食べる習慣がありませんでしたが、健康に良いと読んで注文してみました。分取して容器に入れテーブルの上に置いていますと、ついつい手が伸びます。糖分が少ないので、気にせず口に運んでいます。香りも噛んだ感触も素敵です。,36,0
自分だけか？,いつもは、LAWSON、ファミリーマート、スーパーなどの素焼きを食べてる。それらの商品と比べると自分にはおいしく感じない。コストパフォーマンスは良いと思うが、、、たまにゆっくり食べて楽しむ自分には不向きと思われる。。。。,54,0
また、リピします,３度目の購入にして、初めて小粒のアーモンドでした。開けた瞬間はハズレかな…と、がっかりしましたが甘味もあり美味しいことに変わりはありませんでした。スケールに乗せたらエラーになったので1kgはきちんとある証拠♪だから、小粒でもいいかな。,290,0
健康に毎日数粒,商品の画像では２袋横並びの絵だったので、500g×2袋で届くと思っていたら、１㎏袋でした自分で小分けにしてしなくていいと、考えていたので少し残念でしたでも味は美味しいのでリピートするつもりです,239,0
ちょっと小ぶりで。。。,スーパーに売っている見慣れたアーモンドよりもちょっと小ぶりで不揃いな所が自然な感じがして好きです。形が揃っていてみた目が綺麗なやつよりも、こっちの方が美味しいような気さえしてきます。交互に食べ比べたわけじゃないからホントのところはわからないけど。。。次回もこれを買うと思います。,312,1
美味しい,ダイエット中につき、間食用として購入。スーパーでちまちま買うより断然お得。大きさは不揃いだけど気になるほどでもないです。すぐに食べ切れるものでもないので、アルミパックなのも嬉しい。なくなったらまた買います。,45,0
苦い,ローストされたアーモンドは本当に甘くておいしいです。いつも利用しています。ただ、今回は苦いです。大きさも若干小粒、色も少し濃い。いつも甘くておいしいのに、残念です。,50,0
アーモンドは何種類か試しましたが,美味しさ重視で考えるなら止めといた方がいいかも知れないです。アーモンドは１日30ｸﾞﾗﾑ位でいいって聞いたので美味しいとついつい食べ過ぎてしまいます。なので自分にはこれが合ってると思いました,242,0
今回は外れでした,今年に入って、月1ぐらいで購入してますが、初めて外れましたね。今回は煎り過ぎる感があり、固かったですね。今回だけの外れだと良いのですが。平均点は高いのでこれからも購入はするつもりです。,194,0
とても良い！,健康のため、とてもおいしく毎日定量を食べるようにしています。少量ずつ取り分け、残りは冷凍保存しています。1kgは多いかなと思いながらの購入でしたが、あっという間に食べきりそうです。,117,0
小粒です。,何種類は他の会社の物なども購入させていただきましたが、こちらを何回かリピートさせていただいてます。小粒ですが、食べやすく、チャックがついているから保存も手軽です。,318,0
ピュアなアーモンドが1kg　リーズナブルな価格で助かります。,無塩で無添加でも　美味しいです　栄養価豊富で　特にカリュームを多く含んでいますのでコムラ返り　筋肉の吊り等の予防にもなり毎日20粒食べいつも元気溌溂頑張れます。,57,0
ウィスキーのつまみです,蕎麦粉もアルミチャック付袋タイプを購入しているので選んでみました。が、長期保存には至りませんでしたので通常タイプでも良かったかなと(^_^;)風味の違いは私には分かりません、が、ウィスキーのつまみとしては十分ですね。,544,1
今回はよかった。,ストックとして、前回、同じショップの同じ物を買ったらあまりにも粒が小さかった。前回分がなくなり、今日、同じ物で、今年の「新物」を開封したら、粒も大きく満足。,145,0
粒の大きさは大きかった,amazonで他のアーモンドを購入しましたが送料がかかるのでこちらにしました。以前食べていたアーモンドと比べたところ大きさと味はあまり違いは感じません。,189,0
とても良いお品でした,直ぐに届き、品物も良品で満足です。とても身が厚く、薄っぺらな痩せたアーモンドとは違い驚きました。今後とも、是非販売を継続して頂きたいと思います。,243,0
おいしかったよ,老眼にいい？と聞き無塩のアーモンドを探してました。いろいろなレビューもみて他の製品とも比べましたがこちらが無難かなと。　変なにおいやパサパサするとか小さすぎるとかカビてるとかなく、問題なくいただいています！,220,1
